15322,15323,4339,PR-00031,CAROLINA,00983,SAN JUAN,PR,"4,200.00",0.00,"4,200.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00984,CAROLINA,PR,"813,719.00","736,164.00","77,555.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00985,CAROLINA,PR,"9,846,462.00","7,925,240.00","1,921,222.00","245,200.00","224,400.00","20,800.00"
15322,15323,4339,PR-00031,CAROLINA,00985,CATANO,PR,"3,493.00","1,553.00","1,940.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00985,CAYEY,PR,"58,378.00","58,378.00",0.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00986,CAROLINA,PR,"1,527,692.00","1,274,694.00","252,998.00","25,500.00","25,000.00",500.00
15322,15323,4339,PR-00031,CAROLINA,00987,CANOVANAS,PR,"44,188.00","34,188.00","10,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00987,CAROLINA,PR,"14,168,158.00","11,235,302.00","2,932,856.00","458,500.00","386,200.00","72,300.00"
15322,15323,4339,PR-00031,CAROLINA,00987,GURABO,PR,"186,692.00","162,992.00","23,700.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00987,SAN JUAN,PR,"23,381.00","22,351.00","1,030.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAROLINA,00988,CAROLINA,PR,"134,837.00","101,072.00","33,765.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00962,CATANO,PR,"2,831,599.00","2,160,455.00","671,144.00","9,500.00",0.00,"9,500.00"
15322,15323,4339,PR-00031,CATANO,00962,SAN JUAN,PR,"11,200.00",0.00,"11,200.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00962,TOA ALTA,PR,"12,527.00","12,027.00",500.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00962,VEGA ALTA,PR,"26,027.00","18,527.00","7,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00963,CATANO,PR,"158,679.00","99,949.00","58,730.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00963,DORADO,PR,"88,554.00","71,054.00","17,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CATANO,00963,TOA BAJA,PR,"89,066.00","47,291.00","41,775.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAYEY,00736,CAGUAS,PR,"7,320.00",0.00,"7,320.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAYEY,00736,CAYEY,PR,"12,223,052.00","10,062,992.00","2,160,060.00","515,500.00","441,200.00","74,300.00"
15322,15323,4339,PR-00031,CAYEY,00736,CIDRA,PR,"43,167.00","34,892.00","8,275.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CAYEY,00736,UTUADO,PR,"15,682.00","15,432.00",250.00,0.00,0.00,0.00
15322,15323,4339,PR-00031,CAYEY,00737,CAYEY,PR,"1,604,523.00","1,315,926.00","288,597.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CEIBA,00735,CEIBA,PR,"3,015,098.00","2,309,448.00","705,650.00","7,700.00",0.00,"7,700.00"
15322,15323,4339,PR-00031,CEIBA,00735,FAJARDO,PR,"108,904.00","82,979.00","25,925.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CEIBA,00742,ARECIBO,PR,"49,414.00","30,814.00","18,600.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIALES,00638,ARECIBO,PR,"49,314.00","48,314.00","1,000.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIALES,00638,CIALES,PR,"3,325,775.00","2,686,907.00","638,868.00","55,500.00","9,400.00","46,100.00"
15322,15323,4339,PR-00031,CIALES,00638,COAMO,PR,"21,513.00","18,313.00","3,200.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIDRA,00739,CAYEY,PR,"862,827.00","708,737.00","154,090.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIDRA,00739,CEIBA,PR,"56,646.00","53,146.00","3,500.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIDRA,00739,CIDRA,PR,"14,557,091.00","11,701,764.00","2,855,327.00","258,900.00","220,000.00","38,900.00"
15322,15323,4339,PR-00031,CIDRA,00739,TRUJILLO ALTO,PR,"112,593.00","94,941.00","17,652.00",0.00,0.00,0.00
15322,15323,4339,PR-00031,CIDRA,00739,YAUCO,PR,"22,382.00","22,382.00",0.00,0.00,0.00,0.00
